id,question,choices,answerKey,answer
Mercury_SC_408631,"Pek çok bakteri yaklaşık 20°C oda sıcaklığında hızla çoğalır. Buzdolabının içindeki sıcaklık genellikle yaklaşık 4°C'de tutulur. Hangi ifade buzdolabı kullanmanın topluma nasıl yardımcı olduğunu en iyi şekilde açıklar?
Şıklar:
A. Yazın mutfakların serin kalmasını sağlar.
B. Yiyecek depolamak için daha fazla alan sağlar.
C. Yiyecekleri daha uzun süre yemeyi daha güvenli hale getirir.
D. Elektriğin mutfakta kullanımını daha güvenli hale getirir.","{'text': ['Yazın mutfakların serin kalmasını sağlar.', 'Yiyecek depolamak için daha fazla alan sağlar.', 'Yiyecekleri daha uzun süre yemeyi daha güvenli hale getirir.', 'Elektriğin mutfakta kullanımını daha güvenli hale getirir.'], 'label': ['A', 'B', 'C', 'D']}",C,Yiyecekleri daha uzun süre yemeyi daha güvenli hale getirir.
NYSEDREGENTS_2013_4_1,"Hangi ifade enerjinin nasıl faydalı olabileceğini açıklar?
Şıklar:
A. Yıldırım bir binaya çarpıyor.
B. Yangın bir evi yakar.
C. Elektrik fırını ısıtır.
D. Rüzgar bir tabelayı uçuruyor.","{'text': ['Yıldırım bir binaya çarpıyor.', 'Yangın bir evi yakar.', 'Elektrik fırını ısıtır.', 'Rüzgar bir tabelayı uçuruyor.'], 'label': ['A', 'B', 'C', 'D']}",C,Elektrik fırını ısıtır.
Mercury_7138513,"Bir adada çok sayıda kuş türü bulunur, yerli yılan türleri yoktur ve çok az sayıda büyük yırtıcı hayvan vardır. Kahverengi yılanlar kuş yumurtalarını yerler. Kahverengi yılanların yanlışlıkla adaya salınmasının en olası sonucu nedir?
Şıklar:
A. daha fazla yılan ve daha az kuş
B. daha fazla yılan ve daha fazla kuş
C. daha az yılan ve daha az kuş
D. daha az yılan ve daha fazla kuş","{'text': ['daha fazla yılan ve daha az kuş', 'daha fazla yılan ve daha fazla kuş', 'daha az yılan ve daha az kuş', 'daha az yılan ve daha fazla kuş'], 'label': ['A', 'B', 'C', 'D']}",A,daha fazla yılan ve daha az kuş
MDSA_2007_8_53,"Bilim adamları soruları cevaplamak için araştırmalar yaparlar. Bilim insanları geçerli bir sonuca varmadan önce
Şıklar:
A. ilgili kanıtları toplamak
B. insanlara verilerden bahsedin
C. soruşturmanın sonuçlarını yayınla
D. araştırmayı diğer bilim insanlarıyla tartışmak","{'text': ['ilgili kanıtları toplamak', 'insanlara verilerden bahsedin', 'soruşturmanın sonuçlarını yayınla', 'araştırmayı diğer bilim insanlarıyla tartışmak'], 'label': ['A', 'B', 'C', 'D']}",A,ilgili kanıtları toplamak
Mercury_SC_400661,"Bir orman ekosisteminde sincap popülasyonunun nişi
Şıklar:
A. çürütmek için.
B. çiçekleri tozlaştırmak için.
C. Topraktaki besinleri geri dönüştürmek için.
D. meşe palamutlarını toplayıp toprağa gömmek.","{'text': ['çürütmek için.', 'çiçekleri tozlaştırmak için.', 'Topraktaki besinleri geri dönüştürmek için.', 'meşe palamutlarını toplayıp toprağa gömmek.'], 'label': ['A', 'B', 'C', 'D']}",D,meşe palamutlarını toplayıp toprağa gömmek.
Mercury_7219345,"Eşeyli olarak üreyen bir organizmada meydana gelen bir mutasyon, eğer mutasyon gerçekleşirse büyük olasılıkla yavruların özelliklerini etkileyecektir.
Şıklar:
A. Sinir sistemi hücrelerinde bulunur.
B. Ebeveynin gametindeki DNA'yı değiştirir.
C. Organizmaların davranışlarını değiştirir.
D. Kromozomun bulunduğu yere yakın bir yerde bulunur.","{'text': ['Sinir sistemi hücrelerinde bulunur.', ""Ebeveynin gametindeki DNA'yı değiştirir."", 'Organizmaların davranışlarını değiştirir.', 'Kromozomun bulunduğu yere yakın bir yerde bulunur.'], 'label': ['A', 'B', 'C', 'D']}",B,Ebeveynin gametindeki DNA'yı değiştirir.
Mercury_7187915,"Amanda ve Jake, basit bir elektrik devresindeki enerjinin kinetik ve potansiyel formlarını öğrendiler. Üzerinde çalıştıkları devrenin bir pili, kabloları ve bir ampulü var. Hangisi devredeki potansiyel enerjinin şeklidir?
Şıklar:
A. Pildeki kimyasal enerji
B. ampulden gelen ışık enerjisi
C. elektrik tellerinden kaybedilen ısı enerjisi
D. ampulden geçen elektrik enerjisi","{'text': ['Pildeki kimyasal enerji', 'ampulden gelen ışık enerjisi', 'elektrik tellerinden kaybedilen ısı enerjisi', 'ampulden geçen elektrik enerjisi'], 'label': ['A', 'B', 'C', 'D']}",A,Pildeki kimyasal enerji
CSZ_2008_5_CSZ10022,"Aşağıdaki faktörlerden hangisi kasırganın gücünün azalmasına neden olur?
Şıklar:
A. uzun süre sıcak bir su kütlesinin üzerinde kalmak.
B. büyük bulutların sayısı artıyor.
C. bir kıta üzerinde hareket ediyor.
D. tropik sulara doğru ilerliyoruz.","{'text': ['uzun süre sıcak bir su kütlesinin üzerinde kalmak.', 'büyük bulutların sayısı artıyor.', 'bir kıta üzerinde hareket ediyor.', 'tropik sulara doğru ilerliyoruz.'], 'label': ['A', 'B', 'C', 'D']}",C,bir kıta üzerinde hareket ediyor.
TIMSS_2003_4_pg58,"Hangi grup yalnızca canlılardan oluşur?
Şıklar:
A. tavşan, tohum, kuş
B. tohum, kuş, rüzgar
C. Volkan, mum, tavşan
D. rüzgar, mum, volkan","{'text': ['tavşan, tohum, kuş', 'tohum, kuş, rüzgar', 'Volkan, mum, tavşan', 'rüzgar, mum, volkan'], 'label': ['A', 'B', 'C', 'D']}",A,"tavşan, tohum, kuş"
Mercury_SC_400839,"Bilinmeyen bir sıvıyı saklamak için en iyi kap
Şıklar:
A. plastik yoğurt kabı.
B. açıkça etiketlenmiş cam kavanoz.
C. kağıt portakal suyu kabı.
D. yeşil plastik soda şişesi.","{'text': ['plastik yoğurt kabı.', 'açıkça etiketlenmiş cam kavanoz.', 'kağıt portakal suyu kabı.', 'yeşil plastik soda şişesi.'], 'label': ['A', 'B', 'C', 'D']}",B,açıkça etiketlenmiş cam kavanoz.
Mercury_7179778,"Hangisi kimyasal reaksiyonun kanıtıdır?
Şıklar:
A. Magnezyumun yandığında ürettiği ışık
B. bir çözeltiden suyun buharlaşması
C. alkolsüz bir içeceğin köpürmesi
D. bir ampulden gelen ısı","{'text': ['Magnezyumun yandığında ürettiği ışık', 'bir çözeltiden suyun buharlaşması', 'alkolsüz bir içeceğin köpürmesi', 'bir ampulden gelen ısı'], 'label': ['A', 'B', 'C', 'D']}",A,Magnezyumun yandığında ürettiği ışık
Mercury_7216598,"Hangi ifade organizmalarda eşeysiz üremeyi tanımlamaz?
Şıklar:
A. iki ebeveyn gerektirir
B. yavrularda çok az değişiklik
C. yalnızca bir tür hücrenin dahil olduğu
D. genetik materyalini kopyalar","{'text': ['iki ebeveyn gerektirir', 'yavrularda çok az değişiklik', 'yalnızca bir tür hücrenin dahil olduğu', 'genetik materyalini kopyalar'], 'label': ['A', 'B', 'C', 'D']}",A,iki ebeveyn gerektirir
Mercury_7128380,"Aynı metalden iki parça bir masanın üzerine konuluyor. Metal parçaları aynı yoğunluk, kütle ve dokuya sahiptir. İki örnek arasındaki TEK fark hangi özellik olmalıdır?
Şıklar:
A. Farklı boyutları var.
B. Farklı kaynama noktalarına sahiptirler.
C. Farklı türden bir maddeden oluşurlar.
D. Birim hacim başına farklı miktarda madde içerirler.","{'text': ['Farklı boyutları var.', 'Farklı kaynama noktalarına sahiptirler.', 'Farklı türden bir maddeden oluşurlar.', 'Birim hacim başına farklı miktarda madde içerirler.'], 'label': ['A', 'B', 'C', 'D']}",A,Farklı boyutları var.
MSA_2015_8_30,"Çoğu çiftçi mısır tarlalarında gübre kullanıyor. Çiftçilerin neden aşırı miktarda gübre kullanmamaları gerektiğini hangi ifade en iyi şekilde açıklar?
Şıklar:
A. Gübreler akarsulara karışabilir.
B. Gübreler yabani otlar tarafından kullanılabilir.
C. Gübreler havaya buharlaşabilir.
D. Gübreler doğal malzemelerden gelebilir.","{'text': ['Gübreler akarsulara karışabilir.', 'Gübreler yabani otlar tarafından kullanılabilir.', 'Gübreler havaya buharlaşabilir.', 'Gübreler doğal malzemelerden gelebilir.'], 'label': ['A', 'B', 'C', 'D']}",A,Gübreler akarsulara karışabilir.
Mercury_SC_401298,"Bir orman hayvanının şahinler ya da baykuşlar tarafından yenilmesini önlemenin en iyi yolu hangisidir?
Şıklar:
A. küçük boy
B. keskin pençeler
C. parlak renk
D. yeraltı evi","{'text': ['küçük boy', 'keskin pençeler', 'parlak renk', 'yeraltı evi'], 'label': ['A', 'B', 'C', 'D']}",D,yeraltı evi
Mercury_7068530,"Rocky Dağları'nın yükselmesine büyük olasılıkla hangi jeolojik süreç yol açtı?
Şıklar:
A. buzullaşma
B. su baskını
C. faylanma
D. erozyon","{'text': ['buzullaşma', 'su baskını', 'faylanma', 'erozyon'], 'label': ['A', 'B', 'C', 'D']}",C,faylanma
Mercury_7056613,"Bir araba motoru çalıştırıldığında benzin havayla karışır ve yanar. Isı, ses ve kimyasal ürünler açığa çıkar. Motor çalışırken aşağıdakilerden hangisi sabit kalır?
Şıklar:
A. motorda bulunan bileşiklerin kütleleri
B. motordaki ısı miktarı
C. toplam benzin kütlesi
D. toplam enerji miktarı","{'text': ['motorda bulunan bileşiklerin kütleleri', 'motordaki ısı miktarı', 'toplam benzin kütlesi', 'toplam enerji miktarı'], 'label': ['A', 'B', 'C', 'D']}",D,toplam enerji miktarı
Mercury_7120890,"Hangisi dalgaların enerji aktardığını en iyi şekilde gösterir?
Şıklar:
A. bir kulede çalan çan
B. ağaçtan düşen bir yaprak
C. tepeden aşağı yuvarlanan bir top
D. rüzgarda hareket eden bir bayrak","{'text': ['bir kulede çalan çan', 'ağaçtan düşen bir yaprak', 'tepeden aşağı yuvarlanan bir top', 'rüzgarda hareket eden bir bayrak'], 'label': ['A', 'B', 'C', 'D']}",A,bir kulede çalan çan
ACTAAP_2014_7_13,"İnsanlar kontakt lensleri temizlemek için sıklıkla tuz ve su karışımı kullanırlar. Bu karışımı en iyi şekilde tanımlayan ifade hangisidir?
Şıklar:
A. Tuz çözücü, su ise çözünendir.
B. Tuz çözünen, su ise çözücüdür.
C. Tuz çözücü, su ise çözeltidir.
D. Tuz çözelti, su ise çözücüdür.","{'text': ['Tuz çözücü, su ise çözünendir.', 'Tuz çözünen, su ise çözücüdür.', 'Tuz çözücü, su ise çözeltidir.', 'Tuz çözelti, su ise çözücüdür.'], 'label': ['A', 'B', 'C', 'D']}",B,"Tuz çözünen, su ise çözücüdür."
Mercury_7086293,"Hangi parçacık her zaman bir atomik kütle birimi (amu) kütlesine sahiptir ve yükü yoktur?
Şıklar:
A. bir nötron
B. bir proton
C. bir elektron
D. bir atom","{'text': ['bir nötron', 'bir proton', 'bir elektron', 'bir atom'], 'label': ['A', 'B', 'C', 'D']}",A,bir nötron
NCEOGA_2013_8_4,"Hangisi, bir kimyasal reaksiyondan sonra ürünün/ürünlerin toplam kütlesinin neden reaktantların toplam ağırlığından daha az olacağını en iyi şekilde açıklar?
Şıklar:
A. Fiziksel bir değişiklik meydana geldi.
B. Reaksiyona katılan atomlar kütle kaybetti.
C. Yeni çözeltide çökeltiler oluşturuldu.
D. Gazlar atmosfere salındı.","{'text': ['Fiziksel bir değişiklik meydana geldi.', 'Reaksiyona katılan atomlar kütle kaybetti.', 'Yeni çözeltide çökeltiler oluşturuldu.', 'Gazlar atmosfere salındı.'], 'label': ['A', 'B', 'C', 'D']}",D,Gazlar atmosfere salındı.
TIMSS_2011_4_pg67,"Sıcak, haşlanmış yumurta bir bardak soğuk suya konur. Suyun ve yumurtanın sıcaklığına ne olur?
Şıklar:
A. Su soğur ve yumurta ısınır.
B. Su ısınır ve yumurta soğur.
C. Su sıcaklığı aynı kalır ve yumurta soğur.
D. Hem su hem de yumurta ısınır.","{'text': ['Su soğur ve yumurta ısınır.', 'Su ısınır ve yumurta soğur.', 'Su sıcaklığı aynı kalır ve yumurta soğur.', 'Hem su hem de yumurta ısınır.'], 'label': ['A', 'B', 'C', 'D']}",B,Su ısınır ve yumurta soğur.
TAKS_2009_8_45,"İnsanlar egzersiz yaparken sıklıkla susadıklarını ve terlemeye başladıklarını hissederler. İnsanların egzersiz yaparken susuz kalmaları önemlidir çünkü bu onların egzersiz yapmaları gerektiğini anlamalarını sağlar.
Şıklar:
A. mola ver
B. sıvı tüketmek
C. nefeslerini yavaşlat
D. bir şeyler yemeyi bırak","{'text': ['mola ver', 'sıvı tüketmek', 'nefeslerini yavaşlat', 'bir şeyler yemeyi bırak'], 'label': ['A', 'B', 'C', 'D']}",B,sıvı tüketmek
Mercury_SC_407689,"Marshall, Dünya'da uzun süre boyunca meydana gelen bazı değişiklikleri araştırdı. Hangi olay büyük olasılıkla Dünya yüzeyindeki en yavaş değişime neden olur?
Şıklar:
A. deprem
B. toprak kayması
C. yanardağ
D. rüzgâr","{'text': ['deprem', 'toprak kayması', 'yanardağ', 'rüzgâr'], 'label': ['A', 'B', 'C', 'D']}",D,rüzgâr
MCAS_2004_8_23,"Detroit'e 980 km'lik yolculuk için Boston'dan bir uçak havalanıyor. Uçak iki saat sonra iniyor. Aşağıdakilerden hangisi uçağın uçuşunun ortalama hızını ve yönünü en iyi şekilde tanımlar?
Şıklar:
A. 325 km/saat B
B. 490 km/saat B
C. 980 km/saat B
D. 1960 km/saat B","{'text': ['325 km/saat B', '490 km/saat B', '980 km/saat B', '1960 km/saat B'], 'label': ['A', 'B', 'C', 'D']}",B,490 km/saat B
Mercury_7012880,"Bir öğrenci şeker yapmak için şekeri suda eritiyor. Tavanın dibinde şeker topaklarının oluştuğunu fark ediyor. Şekerin daha fazlasının çözülmesine yardımcı olmak için ne yapabilirdi?
Şıklar:
A. solüsyonu ısıtmak
B. çözümü soğutmak
C. tavaya daha fazla şeker ekleyin
D. tavadan biraz su al","{'text': ['solüsyonu ısıtmak', 'çözümü soğutmak', 'tavaya daha fazla şeker ekleyin', 'tavadan biraz su al'], 'label': ['A', 'B', 'C', 'D']}",A,solüsyonu ısıtmak
Mercury_412551,"Baykuşların iki renk çeşidi vardır: kırmızı ve gri. Koyu renkli kabuklu ağaçlardan oluşan bir habitatta gri çığlık baykuşunun kırmızı çığlık baykuşuna göre ne gibi avantajı vardır?
Şıklar:
A. yuvalama
B. besleme
C. üreme
D. saklanmak","{'text': ['yuvalama', 'besleme', 'üreme', 'saklanmak'], 'label': ['A', 'B', 'C', 'D']}",D,saklanmak
Mercury_7282608,"Evlerden gelen atık suların hepsi aynı değildir. Gri su, lavabolardan ve küvetlerden gelen evsel atık suyu ifade eder. İnsana ait biyolojik atıklar içermediğinden kanalizasyon olarak arıtılmak yerine yeniden kullanılabilir. Gri suyun hangi kullanımları iyi yönetimin göstergesidir?
Şıklar:
A. bulaşık yıkamak ve içmek
B. çiçek tarhlarının içilmesi ve sulanması
C. çiçek tarhlarının sulanması ve ağaçların sulanması
D. ağaçları sulamak ve bulaşıkları yıkamak","{'text': ['bulaşık yıkamak ve içmek', 'çiçek tarhlarının içilmesi ve sulanması', 'çiçek tarhlarının sulanması ve ağaçların sulanması', 'ağaçları sulamak ve bulaşıkları yıkamak'], 'label': ['A', 'B', 'C', 'D']}",C,çiçek tarhlarının sulanması ve ağaçların sulanması
Mercury_7219905,"Hücre zarları seçici geçirgen olarak tanımlanır. Dört öğrenciden bunun ne anlama geldiğini açıklamaları istendi ve aşağıda verilen cevaplar verildi. Öğrenci 1: Hücre zarları hücreye tüm maddelerin girmesini engeller. Öğrenci 2: Hücre zarları hücreye yalnızca yapısal destek sağlar. Öğrenci 3: Hücre zarları hangi maddelerin hücreye girdiğini düzenler. Öğrenci 4: Hücre zarları suyun ve suda çözünen maddelerin hücreye girişini sağlar. Hangi öğrenci seçici geçirgen zarın işlevini doğru tanımladı?
Şıklar:
A. Öğrenci 1
B. Öğrenci 2
C. Öğrenci 3
D. Öğrenci 4","{'text': ['Öğrenci 1', 'Öğrenci 2', 'Öğrenci 3', 'Öğrenci 4'], 'label': ['A', 'B', 'C', 'D']}",C,Öğrenci 3
Mercury_SC_415424,"Keçi enerjisini yediği otlardan alır. Çim enerjisini nereden alır?
Şıklar:
A. toprak
B. Güneş ışığı
C. su
D. hava","{'text': ['toprak', 'Güneş ışığı', 'su', 'hava'], 'label': ['A', 'B', 'C', 'D']}",B,Güneş ışığı
Mercury_SC_401714,"Bir laboratuvar deneyinde öğrenciler bilinmeyen bir tozun kimliğini test ediyorlar. Tozu dengeye getirmek için en uygun yöntem hangisidir?
Şıklar:
A. transfer kağıdı üzerine fırçayla süpürün
B. laboratuvar spatulasıyla transfer kağıdına alın
C. parmaklarınızla sıkıştırın ve transfer kağıdının üzerine kaldırın
D. şişeden transfer kağıdına dökün","{'text': ['transfer kağıdı üzerine fırçayla süpürün', 'laboratuvar spatulasıyla transfer kağıdına alın', 'parmaklarınızla sıkıştırın ve transfer kağıdının üzerine kaldırın', 'şişeden transfer kağıdına dökün'], 'label': ['A', 'B', 'C', 'D']}",B,laboratuvar spatulasıyla transfer kağıdına alın
MCAS_2005_5_34,"Küçük bir çamaşır odasında çamaşır makinesinin üzerinde birkaç raf bulunur. Bu raflar bir örnektir.
Şıklar:
A. duvarı daha da güçlendiriyor.
B. Depolama alanını verimli bir şekilde kullanmak.
C. Bir makineyi birden fazla amaç için kullanmak.
D. barınma ihtiyacını yaratıcı bir şekilde çözmek.","{'text': ['duvarı daha da güçlendiriyor.', 'Depolama alanını verimli bir şekilde kullanmak.', 'Bir makineyi birden fazla amaç için kullanmak.', 'barınma ihtiyacını yaratıcı bir şekilde çözmek.'], 'label': ['A', 'B', 'C', 'D']}",B,Depolama alanını verimli bir şekilde kullanmak.
Mercury_7097388,"Uranüs güneş sisteminin dış gezegenlerinden biridir. Uranüs'ün Güneş'e ortalama uzaklığı 2,87 milyar kilometredir. Uranüs'ün neden uzaya çıkmak yerine kendi yörüngesinde döndüğünü en iyi hangisi açıklıyor?
Şıklar:
A. Neptün'ün yörüngesi Uranüs'ü sınırlar.
B. Yerçekimi Uranüs'ü Güneş'e doğru çeker.
C. Elektromanyetik enerji Uranüs'ü çekiyor.
D. Diğer gezegenler Uranüs ile aynı kütleye sahiptir.","{'text': [""Neptün'ün yörüngesi Uranüs'ü sınırlar."", ""Yerçekimi Uranüs'ü Güneş'e doğru çeker."", ""Elektromanyetik enerji Uranüs'ü çekiyor."", 'Diğer gezegenler Uranüs ile aynı kütleye sahiptir.'], 'label': ['A', 'B', 'C', 'D']}",B,Yerçekimi Uranüs'ü Güneş'e doğru çeker.
Mercury_SC_LBS10597,"Hangisi kimyasal değişimdir?
Şıklar:
A. yumurta kızartmak
B. kaynayan su
C. cam bardak kırmak
D. bir parça ekmeği ezmek","{'text': ['yumurta kızartmak', 'kaynayan su', 'cam bardak kırmak', 'bir parça ekmeği ezmek'], 'label': ['A', 'B', 'C', 'D']}",A,yumurta kızartmak
NCEOGA_2013_5_43,"Bulutların oluşmadan önce ne olması gerekir?
Şıklar:
A. Su buharının ısınması gerekir.
B. Su buharı ısı enerjisini kaybetmelidir.
C. Yağış düşmeye ve akmaya başlamalıdır.
D. Terlemenin atmosfere su buharı eklemesi gerekir.","{'text': ['Su buharının ısınması gerekir.', 'Su buharı ısı enerjisini kaybetmelidir.', 'Yağış düşmeye ve akmaya başlamalıdır.', 'Terlemenin atmosfere su buharı eklemesi gerekir.'], 'label': ['A', 'B', 'C', 'D']}",B,Su buharı ısı enerjisini kaybetmelidir.
Mercury_SC_401663,"Bir öğrenci hangi nesneleri kompost yığınına yerleştirerek kaynakları koruyabilir?
Şıklar:
A. gübreler
B. Fasulye bitkileri
C. cam bardaklar
D. plastik pipetler","{'text': ['gübreler', 'Fasulye bitkileri', 'cam bardaklar', 'plastik pipetler'], 'label': ['A', 'B', 'C', 'D']}",B,Fasulye bitkileri
